text|rt_count|tweet_datetime
You make no sense      https://t.co/pdY8ELl7Zm|0|Tue Feb 16 01:39:14 +0000 2016
@diannleee: I got 99 probs but a bitch ain't one|2|Tue Feb 16 01:39:14 +0000 2016
@iMelissaa_ @WhtUpChuck is Blake the one wearing a dress in that emoji?! Lol cus I have a picture to prove it lol|0|Tue Feb 16 01:39:14 +0000 2016
I wanna go to the batting cages|0|Tue Feb 16 01:39:14 +0000 2016
I had to redo that. I had some errors in that one     |0|Tue Feb 16 01:39:14 +0000 2016
I wish I had a sister     |0|Tue Feb 16 01:39:14 +0000 2016
@thekevinryder @kevinandbean @kroq wasn't he great?|0|Tue Feb 16 01:39:14 +0000 2016
@RollThatTide: I'm not salty because it's actually blatantly obvious that a tshirt is too dressed down for the fucking Grammys.  https:/   |1|Tue Feb 16 01:39:14 +0000 2016
L'Arachel... That was all just a simple misunderstanding. But I apologize if I offended your sensibilities in removing my armor.|0|Tue Feb 16 01:39:14 +0000 2016
@fxckingputa: Im so gay for Maggie Lindemann|1|Tue Feb 16 01:39:14 +0000 2016
@boss_nicoooo I wish|0|Tue Feb 16 01:39:14 +0000 2016
@allie_hyra: I don't think I have a heart|1|Tue Feb 16 01:39:14 +0000 2016
@koreykuhl I CANT|0|Tue Feb 16 01:39:14 +0000 2016
Highkey mad that their not playin the new Love and hip hop b/c of the grammys                     |0|Tue Feb 16 01:39:14 +0000 2016
@otoxo_: I hear it all the time. Some people don't know any other asian/oriental countries though. Only China exists          https://t.co/Dkw   |1|Tue Feb 16 01:39:14 +0000 2016
@MNerowski oh wow! Trying to remember what I did. Darn it! It's about time to order again. Lol|0|Tue Feb 16 01:39:16 +0000 2016
IT'S A NEW DAY YES IT IS ! #Raw.|0|Tue Feb 16 01:39:16 +0000 2016
Shared my secrets like a DUNCE.|0|Tue Feb 16 01:39:16 +0000 2016
The country music we listen to would be playing while I'm getting my nails done..|0|Tue Feb 16 01:39:16 +0000 2016
I wonder why the daughter is so angry     I am starting to wonder about her.. I could b wrong.. #LoveHurts|0|Tue Feb 16 01:39:16 +0000 2016
Finally a great performance  #Grammys2016|0|Tue Feb 16 01:39:16 +0000 2016
She really didn't need the help... #GRAMMYs  #AndraDay #SorryJustKeepingItReal     |0|Tue Feb 16 01:39:16 +0000 2016
@lknmre: @immaculate__Jay Literally just thinking the same thing thoooo|1|Tue Feb 16 01:39:16 +0000 2016
she is incredible!  https://t.co/tbjRSn37Gx|0|Tue Feb 16 01:39:16 +0000 2016
It's better if you make an account on my website. Then you can change info ect ect|0|Tue Feb 16 01:39:16 +0000 2016
@ICEice_Izzy: If we had off tomorrow I swear I'd cry tears of joy|5|Tue Feb 16 01:39:16 +0000 2016
I don't kiss ass &amp; I don't so miss me              |0|Tue Feb 16 01:39:16 +0000 2016
"@meladoodle: ""holla we want prenup, WE WANT PRENUP"" https://t.co/lecgx2JiI4"|3|Tue Feb 16 01:39:16 +0000 2016
@Mr_Scamahorne I've had it, but I've been MIA for a while.|0|Tue Feb 16 01:39:16 +0000 2016
"When your prof tries to tell you your paper is a ""pity"" but misspells it.      https://t.co/6MDdIbzdCh"|0|Tue Feb 16 01:39:16 +0000 2016
@AndrewCieslak please don't tell people how I live|0|Tue Feb 16 01:39:16 +0000 2016
you deserve endless happiness forever and ever and EVER https://t.co/T1xbBKZT1q|0|Tue Feb 16 01:39:16 +0000 2016
@elliegoulding at the 58th Annual Grammy Awards. YAY! #GRAMMYs|0|Tue Feb 16 01:39:16 +0000 2016
@Three6ix: Fax RT @lameoldre: thug a good artist Cole a trash artist correct  https://t.co/lqhZGBq7qK|2|Tue Feb 16 01:39:16 +0000 2016
better not be lying to me    |0|Tue Feb 16 01:39:16 +0000 2016
Let's take a second and talk about Ellie's Botox      #Grammys2016|0|Tue Feb 16 01:39:16 +0000 2016
@RunThroughAllis she's also very attractive|0|Tue Feb 16 01:39:16 +0000 2016
@_breex_: bruh i want a poppin ass body         |7|Tue Feb 16 01:39:16 +0000 2016
@lia_anye: boys need to understand that when they have something good they need to hold on tight|5|Tue Feb 16 01:39:16 +0000 2016
Interesting Mashup! At least it was entertaining!|0|Tue Feb 16 01:39:16 +0000 2016
@CurvyGirlAnon I said yes what more do u want|0|Tue Feb 16 01:39:16 +0000 2016
Y'all lightskins act like lightskins is a race stfu lol your still black or mixed foh    |0|Tue Feb 16 01:39:16 +0000 2016
@Jairrrito: Y'all know you fucked up when you snubbed good for you @TheGRAMMYs this year.     |4|Tue Feb 16 01:39:16 +0000 2016
When he talks about me             |0|Tue Feb 16 01:39:16 +0000 2016
@KayQuirk1: Team Marco Donor Big DEM Backer! Bankrolled RAHM Emanuel! TWICE! @MarcoRubio #MarcosMistakes #SCPrimary #VOAV https://t.co/K   |3|Tue Feb 16 01:39:16 +0000 2016
one person followed me // automatically checked by https://t.co/AT0urfcnx5|0|Tue Feb 16 01:39:16 +0000 2016
Boy they sang the hell out of that.|0|Tue Feb 16 01:39:16 +0000 2016
judging her for saying ben is the cutest baseball player she's ever seen.. kris bryant? bryce harper? c'mon now|0|Tue Feb 16 01:39:16 +0000 2016
i should be back in March. will you unblock my main account by then? @DoktorFriend|0|Tue Feb 16 01:39:16 +0000 2016
@TrapniggaJuan RS!      I guess that's just everyone from over there     |0|Tue Feb 16 01:39:16 +0000 2016
Even Ellie knows her new album is garbage, I haven't seen her perform a song off of it yet      #GRAMMYs|0|Tue Feb 16 01:39:16 +0000 2016
Uber Everywhere remix @trvisXX https://t.co/ABi9VsTHSY|0|Tue Feb 16 01:39:16 +0000 2016
@hiidoku dm me urs ily|0|Tue Feb 16 01:39:16 +0000 2016
I PICKED A RLY GOOD DAY NOT TO GO TO SCHOOL I LOVE THE GRAMMYS|0|Tue Feb 16 01:39:16 +0000 2016
Ellie goulding's love me like you do will always b my fav|0|Tue Feb 16 01:39:16 +0000 2016
"""DePress"" I'm crying                 "|0|Tue Feb 16 01:39:16 +0000 2016
@RylieDunigan the bachelor is in Warsaw tonight!!     |0|Tue Feb 16 01:39:16 +0000 2016
@wkndtriathlete: #TriathlonTraining: How Often Should I Train?  https://t.co/CgBpPTXOru #triathlon #triathlete https://t.co/lbocEyOpR2|3|Tue Feb 16 01:39:16 +0000 2016
I'm literally scream at Josh     about the Grammy's.     |0|Tue Feb 16 01:39:16 +0000 2016
I liked a @YouTube video https://t.co/cuZFuRj3uJ PB Responde #22|0|Tue Feb 16 01:39:16 +0000 2016
Don't claim to be a real if you can't be down till the wheels fall off       |0|Tue Feb 16 01:39:16 +0000 2016
@__Mo: Imagine the Weeknd eating your box and the tip of his hair is tickling your belly.|3|Tue Feb 16 01:39:16 +0000 2016
@stlanarchy: Next events May 20th and 21st..  Stage One main event Mat Fitchett @TheDirtyRook vs. Christian Rose @BitterLunatic  SLA Tit   |2|Tue Feb 16 01:39:16 +0000 2016
@kinlaym: There are no disconnected moments. Every moment leads up to a million other moments.|1|Tue Feb 16 01:39:16 +0000 2016
@SophIsLame And people laugh at health and safety     |0|Tue Feb 16 01:39:16 +0000 2016
FOR YOUUU OOOOOOOOO FOR YOUUUUU|0|Tue Feb 16 01:39:16 +0000 2016
Nick in @TheFostersTV is making me stress. BUT GO MARIANA. Scrub that floor Nick|0|Tue Feb 16 01:39:16 +0000 2016
@2800stunnaman @jhungerfood omg me or        |0|Tue Feb 16 01:39:16 +0000 2016
It seems the only antidote to the sheer insanity of the George W. Bush-era GOP is a really insane Donald Trump     to tell them they're crazy.|0|Tue Feb 16 01:39:16 +0000 2016
"@CoolFMNigeria: NP @OfficialSoMo ""THINKIN' OUT LOUD COVER"" #DESNHASHTAKEOVER with @DestinyDeSouza @HashimStyleBuff #COOLOVERNIGHTLOUNGE    "|3|Tue Feb 16 01:39:16 +0000 2016
@Myalove13417: Right like bitch u coming for cuzzo hell no let's trash her rs https://t.co/wjbgRw4RRy|2|Tue Feb 16 01:39:16 +0000 2016
@rectt_: Zeds Dead y Flux Pavilion PORRRR FAVOOORRRRR https://t.co/SbHVf4fC0e|4|Tue Feb 16 01:39:16 +0000 2016
@katysjesy: me to Ellie https://t.co/xp1acXGedk|2|Tue Feb 16 01:39:16 +0000 2016
where did you sleep last night mt facil no violao amei|0|Tue Feb 16 01:44:40 +0000 2016
@pablosdreaming tryna play me|0|Tue Feb 16 01:44:40 +0000 2016
@breaafleming was short, sweet, and to the point       |0|Tue Feb 16 01:44:40 +0000 2016
And make it stand tall and I'm go roll on you|0|Tue Feb 16 01:44:40 +0000 2016
Gravity fall just ended and so did I|0|Tue Feb 16 01:44:40 +0000 2016
@Loudiene: P.L.U.G|1|Tue Feb 16 01:44:40 +0000 2016
@thigpen_seth: Meghan trainor wins and I turn the tv off|1|Tue Feb 16 01:44:40 +0000 2016
@Nadaria_Tucker: i feel like not having feelings|1|Tue Feb 16 01:44:40 +0000 2016
@yvezjd_15: Something real.. #VoteJamesFPP #KCA|3|Tue Feb 16 01:44:40 +0000 2016
"160214 #EXOluXioninLA   This was so cute I love Kyungsoo asdfgh and Chanyeol's ""Ping!"" Hahaha https://t.co/NCtYHCEScP"|0|Tue Feb 16 01:44:40 +0000 2016
I don't wanna go workout      like I do...because I'm gonna go crazy. But I also feel like shit still|0|Tue Feb 16 01:44:40 +0000 2016
That Nigga She Be Crying For .. He Ain't The One She Trying For .. Not Satisfied But Wanna Stay Only Got Her Lying More|0|Tue Feb 16 01:44:40 +0000 2016
@future_feezy @BarackObama @chrisbrown lol hahahaha u cryn bou chris brown ahhh|0|Tue Feb 16 01:44:40 +0000 2016
Palm coast is the              https://t.co/b0gB2DLKPn|0|Tue Feb 16 01:44:40 +0000 2016
@hannahhgracee_ @KardashianReact WHAT DID I JUST WATCH|0|Tue Feb 16 01:44:40 +0000 2016
I need to get me some of that eye swirl.|0|Tue Feb 16 01:44:40 +0000 2016
@sosickchan @madmentay @geniebouchard @OBJ_3 I am.... disgusted|0|Tue Feb 16 01:44:40 +0000 2016
@trutherbotgreen: It's hilarious that some of you think established industries would welcome new technology that makes their establishme   |2|Tue Feb 16 01:44:40 +0000 2016
Get a Beyonce $100 iTunes Card - Get your card - (1) per person https://t.co/e87YwZTMKI|0|Tue Feb 16 01:44:40 +0000 2016
@RednaxalA he's the 1 that said he would like 2 appoint his sister or someone like her I'm just taking his words @ face value@marklevinshow|0|Tue Feb 16 01:44:40 +0000 2016
@toohmuchswahhg Thanks for following. Make your watch smart with LINK, Watch us for updates|0|Tue Feb 16 01:44:40 +0000 2016
@SameerStare i'm not ready.... hahahais|0|Tue Feb 16 01:44:40 +0000 2016
"@kanyewest your music is doo doo, and you can keep your ""art,"" I'd pay more watching a monkey in a tutu blowing fire with its farts. #bars"|0|Tue Feb 16 01:44:40 +0000 2016
@Deedee_LaRue I don't even know wtf tapas are. They sound like they're missing out on life due to lack of beer|0|Tue Feb 16 01:44:40 +0000 2016
Marquei como visto The Walking Dead - 6x9 - No Way Out https://t.co/HV7GBHXsGD #bancodeseries|0|Tue Feb 16 01:44:40 +0000 2016
@jilljswan I'm confused|0|Tue Feb 16 01:44:40 +0000 2016
#CollinsKeyGiveaway @CollinsKey  https://t.co/WGduQ0PN71 I really wanna win                  x44|0|Tue Feb 16 01:44:40 +0000 2016
I liked a @YouTube video https://t.co/7LWQGn5Gal Minecraft vive um preconceito ?|0|Tue Feb 16 01:44:40 +0000 2016
Picked up A from my MIL &amp; she made dinner for me      Honestly. I'm feel like the most well loved DIL around There was also whisky         |0|Tue Feb 16 01:44:40 +0000 2016
@leachdylan17 , why is @MorganCourson a sore loser???|0|Tue Feb 16 01:44:40 +0000 2016
@liminallibrary Oh, it's understandable. Austin is a nightmare without a car. Fortunately, I have one and have had to deal with that part...|0|Tue Feb 16 01:44:40 +0000 2016
I voted for DRAG ME DOWN by @onedirection for British Video at the #BRITs 2016 https://t.co/3CqEr90VLV #BRITDRAGMEDOWN  (8|0|Tue Feb 16 01:44:40 +0000 2016
Photos:Olamide starts a new photo trend #jagabanpose https://t.co/WQEe5uVRXj https://t.co/igo68FVfU6|0|Tue Feb 16 01:44:40 +0000 2016
@iamchristianjoy Wish I was watching with you...|0|Tue Feb 16 01:44:40 +0000 2016
@Elii_Xiomara: Trying not to lose it tonight|1|Tue Feb 16 01:44:40 +0000 2016
3 more days nd I'm down to Florida for vacation|0|Tue Feb 16 01:44:40 +0000 2016
@j_ajroja16 @kaleyruff1 @jackorndahl_ you devour a lot of things;)|0|Tue Feb 16 01:44:40 +0000 2016
@StreetwearStyIe @ryan_smittypa would you wear this?|0|Tue Feb 16 01:44:40 +0000 2016
That #catmageddon commercial struck a fucking chord|0|Tue Feb 16 01:44:40 +0000 2016
@Mizzum9: #NEFL The Mook! Will be in the building. @RalphTransvent @RealJohnnyGill @RonDeVoe @MikeBiv @MrRickyBell #TeamAdidas https://t   |8|Tue Feb 16 01:44:40 +0000 2016
@NycKid13 There's a lot to work with here if they want|0|Tue Feb 16 01:44:40 +0000 2016
Even the happiest people, cry.|0|Tue Feb 16 01:44:40 +0000 2016
I liked a @YouTube video https://t.co/5P4zbApHw8 HUGE AIRSOFT GIVEAWAY PT. 2! ENTER NOW BEFORE IT'S TOO LATE!|0|Tue Feb 16 01:44:40 +0000 2016
@texanshenry     . the piano, not the cats     |0|Tue Feb 16 01:44:40 +0000 2016
@minseokXIU420: fuck u odysseus|1|Tue Feb 16 01:44:40 +0000 2016
@taeyeonsnosehai very much. it is a counterpart to steph   s blue balls|0|Tue Feb 16 01:44:40 +0000 2016
what if i fall asleep before HAMILTON OH NO.|0|Tue Feb 16 01:44:40 +0000 2016
RelaxInFTL: RelaxInFTL: visitlauderdale: Download FREE Apps for a sunsational #HelloSunny experience! https://t.co/oaCS35flmC|0|Tue Feb 16 01:44:41 +0000 2016
@PuckinHostile @atomicfroster how about every time Patrick makes a Russian plane joke, drink! #PHDrinkAlong|0|Tue Feb 16 01:44:41 +0000 2016
@MarkkoXXX: Vadim Black fucks Alex Mecum. Full story here: https://t.co/XTZnbpK2KB @alex_mecum @VadimBlack___ https://t.co/z5FFjel6Pw|10|Tue Feb 16 01:44:41 +0000 2016
I wonder how I would   ve ended up if you hadn   t walked into my life    |1|Tue Feb 16 01:44:41 +0000 2016
@WeighLossDrinks: Then there are those foods - that are the worst of the worse!!!  https://t.co/xRUE5b47Jg https://t.co/JQtITtIogg|7|Tue Feb 16 01:44:41 +0000 2016
Can't wait till I graduate and go to college.     |0|Tue Feb 16 01:44:41 +0000 2016
@aFaseW: Tranquilin.....!! https://t.co/ZRgZ10nXfX|1|Tue Feb 16 01:44:41 +0000 2016
Y'all black folk love to steal a quote and make it yours...|0|Tue Feb 16 01:44:41 +0000 2016
"@juanjose_2008: THANKS SO MUCH TO ALL.GOODNIGHT.    :-) https://t.co/BHkpOG4Y9w"|2|Tue Feb 16 01:44:41 +0000 2016
@Harry_Styles thank you for being the most down to earth person in my life. You make me so happy, I love you H. Please follow me? .x 164,250|0|Tue Feb 16 01:44:41 +0000 2016
i was expecting you to tweet something about Hamilton, and here we have it       https://t.co/c0U3cMnB4C|0|Tue Feb 16 01:44:41 +0000 2016
"@TK007icensed: COME READ ""The Rebel With The Golden Blaster"" &amp; find out who the Rebel-Traitor, Scarbacca is!! On my page now! https://t.   "|1|Tue Feb 16 01:44:41 +0000 2016
2 people followed me and one person unfollowed me // automatically checked by https://t.co/7IeScispBM|0|Tue Feb 16 01:44:41 +0000 2016
Just posted a photo https://t.co/E5YcuqAzpu|0|Tue Feb 16 01:44:41 +0000 2016
@queenv1220 wait lol wtf did I do?    |0|Tue Feb 16 01:44:41 +0000 2016
@justinbieber I love u more than words can say   |0|Tue Feb 16 01:44:41 +0000 2016
Roses are red, Violets are blue, the sun shines as bright as my love does for you.|0|Tue Feb 16 01:44:41 +0000 2016
Graphic photos: 4 killed, 2 beheaded by cultists in clash at Omoku In Rivers State https://t.co/JZmTJ8i7RW|0|Tue Feb 16 01:44:41 +0000 2016
@RamonVillalobos @DavidUzumeri Fear The Talking Saul|0|Tue Feb 16 01:44:41 +0000 2016
the game has been disbanded|0|Tue Feb 16 01:44:41 +0000 2016
Toby's gonna have a lil brother in a few hours                 |0|Tue Feb 16 01:44:41 +0000 2016
@KYHighFootball: Kentucky's own Chris Stapleton wins Best Country Album! #Grammys|4|Tue Feb 16 01:44:41 +0000 2016
Me and broke bitches don't get along|0|Tue Feb 16 01:44:41 +0000 2016
"""I never thought I'd be arguing for Little Big Town on Grammy night, but here we are."" https://t.co/3ZuXoAcpkV"|0|Tue Feb 16 01:44:41 +0000 2016
36. You sensitive or can take a joke?     |0|Tue Feb 16 01:44:41 +0000 2016
@__dionnaaa: they really twins yo        |1|Tue Feb 16 01:44:41 +0000 2016
@ShaiSensei: The cutting edge is back?!                  the wrestling Gods are coming thru tonight|4|Tue Feb 16 01:44:41 +0000 2016
I'm at                                                      (Klum Watcharobol Building) in Pathum Wan, Bangkok https://t.co/fxHJN8GckV|0|Tue Feb 16 01:44:41 +0000 2016
When you try to hit the quan, but your son slides through like... Vine by: Eleanor Brown https://t.co/TXSHVfxyJ0|0|Tue Feb 16 01:44:41 +0000 2016
who's dumb idea was it to have the Grammys and the bachelor on at the same time.|0|Tue Feb 16 01:44:41 +0000 2016
Retweeted Miko Peled (@mikopeled):  #Israel is murdering #Alqiq https://t.co/g3vZHrVqyn https://t.co/VZnh51sKkl|0|Tue Feb 16 01:44:41 +0000 2016
I haven't been to a museum in a while, I think I wanna go this weekend|0|Tue Feb 16 01:44:41 +0000 2016
@CheyenneMont_: Just wait for Diplo and Skrillex    |1|Tue Feb 16 01:44:41 +0000 2016
start first for extras, give to acc in bio and tweet me when done. https://t.co/cZhNMq2v9c|0|Tue Feb 16 01:44:41 +0000 2016
I miss you @GaemGyu|0|Tue Feb 16 01:44:41 +0000 2016
@Refinery29  i can't hear as fast as they talk|0|Tue Feb 16 01:44:41 +0000 2016
I liked it!! Plz snapchat me!!! I love you Jacob!! reherman.ea!!! @jacobsartorius https://t.co/W3UnfCGmri|0|Tue Feb 16 01:44:41 +0000 2016
Nigga you and Kanye blowing me  https://t.co/opYkt0c7yB|0|Tue Feb 16 01:44:41 +0000 2016
@Protege_TGL: This is why niggas get androids n shit|1|Tue Feb 16 01:44:41 +0000 2016
@KarinaT24: I know I'm a little late here, but Sam Hunt, you can take my time. And my heart. And my freedom.|1|Tue Feb 16 01:44:41 +0000 2016
He reached for their attention with the Taylor Swift song and it paid off|0|Tue Feb 16 01:44:41 +0000 2016
Its so bored to wait for something     https://t.co/6VzPT7Cf7f|0|Tue Feb 16 01:44:41 +0000 2016
"@CuZZyCuh: Listen to ""The Mafia"" by Maino on Apple Music. https://t.co/3zqDhQuvbq @ROBWHITEMIB this my favorite verse of yours"|0|Tue Feb 16 01:44:41 +0000 2016
@razibkhan Lack of Cheney endorsement won't be problem in the general. A small sample of images returned from search https://t.co/UF1CnjtxOt|0|Tue Feb 16 01:44:41 +0000 2016
What the hell is going on with #TheXFiles?  This revival has been disappointing.|0|Tue Feb 16 01:44:41 +0000 2016
Seriously, my life might not be perfect, but damn it's good!  I must be doing something right!  :-)|0|Tue Feb 16 01:44:41 +0000 2016
@LovelyPriPri: Love you          https://t.co/YhCVDr6gdn|1|Tue Feb 16 01:44:41 +0000 2016
@praveenblaster7 The winners will be picked completely at random, and I will announce the winners in a few days|0|Tue Feb 16 01:44:41 +0000 2016
Part of me|0|Tue Feb 16 01:44:41 +0000 2016
@sunnyinthedark: @atroblesreviews Thanks AT for your insight and kind words!  Glad you could make it to the screening!|1|Tue Feb 16 01:44:41 +0000 2016
@Mike_Mullaney13: Best Musical performance of the night? Kid playing piano in the ANDROID commercial!|2|Tue Feb 16 01:44:41 +0000 2016
@pinksofa: 18 Pics of The L Word's Katherine Moennig Slaying it Through the Years http://t.co/JoQlQPe6KB|2|Tue Feb 16 01:44:41 +0000 2016
Good lord the Grammys are cringey|0|Tue Feb 16 01:44:41 +0000 2016
@griffboyle me too tbh. I was close to tears|0|Tue Feb 16 01:44:41 +0000 2016
@jkimberlain @GlassMag this is a great idea John. Let's do it. I'm a boomer (1960).  We're all not so different. I work well with millenials|0|Tue Feb 16 01:44:41 +0000 2016
@Linny_Lou_Who nope some country guy. You'll hear my screaming from 8000 miles away when ptx is on I'm a @mitchgrassi fan girl|0|Tue Feb 16 01:44:41 +0000 2016
@ellezeajc: we're miles away, but that doesn't stop me from putting a smile on my girl's face. Claire, will you be my Valentine? https:/   |10|Tue Feb 16 01:44:41 +0000 2016
Harry at the pre-grammy party last night #VoteDirectionersUK #KCA https://t.co/flGEfdbSAb|0|Tue Feb 16 01:51:08 +0000 2016
@anysapappas: Nca is literally this weekend|7|Tue Feb 16 01:51:08 +0000 2016
@Adrianakhouli: Fuck me like you do|6|Tue Feb 16 01:51:08 +0000 2016
@trevschan2 Why did you just follow your gf on twitter or did she follow herself... She looks like a clown can you break up wit her. (Again)|0|Tue Feb 16 01:51:08 +0000 2016
Okay @ddlovato ... Just kill it why won't you!?!?              #GRAMMYs #Grammys2016 #GrammyMoments|0|Tue Feb 16 01:51:08 +0000 2016
Love me some Lionel Ritchie. Hope this tribute does his songs justice #GRAMMYs|0|Tue Feb 16 01:51:08 +0000 2016
Demi Lovato is pretty. I wish she wasn't with Wilmer|0|Tue Feb 16 01:51:08 +0000 2016
https://t.co/Ms20r1txgD  Tanya might actually get a DLC skin omg|0|Tue Feb 16 01:51:08 +0000 2016
@hedonisticme look at this phat stack!!!!! https://t.co/prwXvZcHZf|0|Tue Feb 16 01:51:08 +0000 2016
@meezypls: You sound like a chick faggot lol https://t.co/C2VdBLe1KY|4|Tue Feb 16 01:51:08 +0000 2016
Demi said I got this!!!  Disney for the win!  #GRAMMYs|0|Tue Feb 16 01:51:08 +0000 2016
@misfitstylinson: @Louis_Tomlinson STILL hasn't followed @Harry_Styles on Instagram... https://t.co/GzlC8t28B7|7|Tue Feb 16 01:51:08 +0000 2016
@najiaxoxo: girl you better sing|1|Tue Feb 16 01:51:08 +0000 2016
Luke Bryan you make me happy|0|Tue Feb 16 01:51:08 +0000 2016
Looking at pictures brings back so many good memories.|0|Tue Feb 16 01:51:08 +0000 2016
Demi Lovato surprised me. Props.|0|Tue Feb 16 01:51:08 +0000 2016
Loving the Lionel tribute|0|Tue Feb 16 01:51:08 +0000 2016
country music gives me hives|0|Tue Feb 16 01:51:08 +0000 2016
Just perfect ! https://t.co/nqjaJb77Sl|0|Tue Feb 16 01:51:08 +0000 2016
And yeah I don't like luke in this song..|0|Tue Feb 16 01:51:08 +0000 2016
She          did          that          shit  #GRAMMYs|0|Tue Feb 16 01:51:08 +0000 2016
That was literally the best Demi's ever sang live #GRAMMYs|0|Tue Feb 16 01:51:08 +0000 2016
@BrandenJMusic: .@ddlovato killed it!|10|Tue Feb 16 01:51:08 +0000 2016
OKAY DEMI BITCH! SHOW THE FUCK OUT! LET THESE HOES KNOW WHO GOT THE VOCALS.|0|Tue Feb 16 01:51:08 +0000 2016
No . Hes . Not . He . Went . Platinum .  https://t.co/gamp5dzbZo|1|Tue Feb 16 01:51:08 +0000 2016
i just wanna meet calum :(|0|Tue Feb 16 01:51:08 +0000 2016
@kelseyreffey I'm sorry I didn't fast forward the commercials on the bachelor     |0|Tue Feb 16 01:51:08 +0000 2016
@LauraNicole002: this Lionel Richie performance is great    |1|Tue Feb 16 01:51:08 +0000 2016
@ArianaGrande where are you|0|Tue Feb 16 01:51:08 +0000 2016
we tried the world, good God, it wasn't for us.|0|Tue Feb 16 01:51:08 +0000 2016
@markrrz: When she don't appreciate it when you compliment her|1|Tue Feb 16 01:51:08 +0000 2016
@oluseyidotinfo @Horusiath yeah, but iOS doesn't give a choice. Not saying it can't be done, but doubt non-GC will be one's choice|0|Tue Feb 16 01:51:08 +0000 2016
@BestProFitness: Weight loss fact https://t.co/lyNn0RsVB6|9|Tue Feb 16 01:51:08 +0000 2016
DolceAmore Penpal #VoteEnriqueFPP #KCA Lucky to have been where I have been two|0|Tue Feb 16 01:51:08 +0000 2016
I think half off Valentine's candy is the greatest thing|0|Tue Feb 16 01:51:08 +0000 2016
Need a little extra incentive to join me this yr? I'll have segment prizes from @Lionel_Racing . Working on the long previews for little $$|0|Tue Feb 16 01:51:08 +0000 2016
@AllyJ11 Country Girl alert on the Grammys!!!!!|0|Tue Feb 16 01:51:08 +0000 2016
Pressing send is sometimes the hardest thing to do.|0|Tue Feb 16 01:51:08 +0000 2016
@BloodyBHoney hmmm next time I'm building a team in Pokemon I need to name my sweeper after Kenny Omega|0|Tue Feb 16 01:51:08 +0000 2016
@KLuxxe: I need you now, Daddy.... https://t.co/eVk0aTUqt2 https://t.co/0zJWVbcT9g|7|Tue Feb 16 01:51:08 +0000 2016
DolceAmore Penpal #VoteEnriqueFPP #KCA Lucky to have been where I have been two|0|Tue Feb 16 01:51:08 +0000 2016
"""A dream becomes a goal when action is taken toward its achievement."""|0|Tue Feb 16 01:51:08 +0000 2016
Lionel Richie is just the man.|0|Tue Feb 16 01:51:08 +0000 2016
@DrThrillbent I Probs should|0|Tue Feb 16 01:51:08 +0000 2016
DolceAmore Penpal #VoteEnriqueFPP #KCA Lucky to have been where I have been two|0|Tue Feb 16 01:51:08 +0000 2016
@nicoleattai_: Demi KILLED it holy shit|1|Tue Feb 16 01:51:08 +0000 2016
"@eekshecried: Someone please deliver the close-up gif of Lionel grooving to Demi on ""Hello."" #GRAMMYs"|1|Tue Feb 16 01:51:08 +0000 2016
@mona333heer: #MSG2StillOnTheTop Every day i wake up &amp; see this world  Is the proof that how blessed i am  Thanks god for your blessings   |5|Tue Feb 16 01:51:08 +0000 2016
He made that shit look nice fr           https://t.co/iboa5S4Xr3|0|Tue Feb 16 01:51:08 +0000 2016
@lamar you don't think TPAB deserved the award?|0|Tue Feb 16 01:51:08 +0000 2016
@SteveRattner @SandraTrappen Yes &amp; ppl like me w/an 80% hike in rates &amp; 30% reduction in benefits R paying for their crap. It fixed nothing|0|Tue Feb 16 01:51:08 +0000 2016
been wanting a got damn Kendra Scott necklace since like forever    |0|Tue Feb 16 01:51:08 +0000 2016
"Act to lead our team to win. ""There is no 'I' in team, but there is an 'I' in win."" Michael Jordan #win https://t.co/2tqdqqC1Sm"|0|Tue Feb 16 01:51:08 +0000 2016
I look like a completely different person with straight hair|0|Tue Feb 16 01:51:08 +0000 2016
@jocelynwhitmore @MrSayersAvon Joce, you're just the sweetest!      you!|0|Tue Feb 16 01:51:08 +0000 2016
she did so good! https://t.co/nxgq3euTRt|0|Tue Feb 16 01:51:10 +0000 2016
2/15/16 days FULL EPISODE! https://t.co/orMwLvmfhY   /x3sa93m_days-of-our-lives-2-15    https://t.co/MLaXf5kOmK|0|Tue Feb 16 01:51:10 +0000 2016
I know everyone is watching the Grammys, but I just want to talk about how much I love The Magicians. https://t.co/pXYpiUj0MH|0|Tue Feb 16 01:51:10 +0000 2016
@supasoph_ especially before announcing he's 53 mill in debt &amp; then asking everyone for help|0|Tue Feb 16 01:51:10 +0000 2016
The fact that wiz is smoking in the middle of the Grammys makes me happy       |0|Tue Feb 16 01:51:10 +0000 2016
@5Hswagu: These corners                 |1|Tue Feb 16 01:51:10 +0000 2016
Thought she said Da Brat and not Luke Bryan|0|Tue Feb 16 01:51:10 +0000 2016
nope i take that back luke bryan is random as hell|0|Tue Feb 16 01:51:10 +0000 2016
its a shame how much talent demi lovato has and her music is so trash now     |0|Tue Feb 16 01:51:10 +0000 2016
You need to get cut https://t.co/0eUzNFNIDi|0|Tue Feb 16 01:51:10 +0000 2016
I can't even lie, Demi killed that|0|Tue Feb 16 01:51:10 +0000 2016
The accuracy  https://t.co/LULIeuzHhh|0|Tue Feb 16 01:51:10 +0000 2016
