text|rt_count|tweet_datetime
@LitFreestyles: BLACK HISTORY MONTH https://t.co/hQ97RFj1vZ|691|Tue Feb 16 03:19:41 +0000 2016
@AliMaadelat: Seriously, the blue on my G is one of my favorite colors on a car.      https://t.co/TAsTddFopD|8406|Tue Feb 16 03:19:41 +0000 2016
@WORIDSTARHIPH0P: y'all      https://t.co/4WSDjvsD6K|561|Tue Feb 16 03:19:41 +0000 2016
@Sia: le grammys make me want to flush my head in the toilet. what an inauthentic cheese festival. is lady gaga the only interesting art   |6644|Tue Feb 16 03:19:41 +0000 2016
@ItsJCoIeWorld: i barely talk to anyone anymore so if i talk to you congrats|1033|Tue Feb 16 03:19:41 +0000 2016
@AliMaadelat: Seriously, the blue on my G is one of my favorite colors on a car.      https://t.co/TAsTddFopD|8406|Tue Feb 16 03:19:41 +0000 2016
@officialkingdre: Bryson Tiller just be trynna let you dumb niggas know, hurt is real. Losing a good girl is about the dumbest shit you    |37965|Tue Feb 16 03:19:41 +0000 2016
@jailposejesus: &amp; yall wanted J.Cole to win a Grammy to get on stage in his big ass Jordan shorts to rap about his 14 y/o sex stories.|660|Tue Feb 16 03:19:41 +0000 2016
@justinbieber: :) so special https://t.co/6vaaxmWecL|54407|Tue Feb 16 03:19:41 +0000 2016
@SoReIatable: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|557|Tue Feb 16 03:19:41 +0000 2016
@RealKentMurphy: This is goals https://t.co/vUzHRwY0zq|755|Tue Feb 16 03:19:41 +0000 2016
@AliMaadelat: Seriously, the blue on my G is one of my favorite colors on a car.      https://t.co/TAsTddFopD|8406|Tue Feb 16 03:19:41 +0000 2016
@AliMaadelat: Seriously, the blue on my G is one of my favorite colors on a car.      https://t.co/TAsTddFopD|8406|Tue Feb 16 03:19:41 +0000 2016
@billboard: We miss you, Michael. #GRAMMYs|776|Tue Feb 16 03:19:47 +0000 2016
"@SameOldJO: ""I'm not y'all teacher but y'all gonna respect me until she comes back"" https://t.co/iz5qWk3IcV"|1397|Tue Feb 16 03:19:47 +0000 2016
@kobebryant: YES! @kendricklamar #GRAMMYs  killin it #musevibe|9406|Tue Feb 16 03:19:47 +0000 2016
@NathanZed: I feel you dawg, all these black people being black...it's unnatural https://t.co/Gva250Dxxi|1700|Tue Feb 16 03:19:47 +0000 2016
@BieberBonerz: the voice of a generation           https://t.co/tlDqZ4vDoY|2182|Tue Feb 16 03:19:47 +0000 2016
@AliciaGoku: When a girl feeling herself, this how she be on the inside                                      https://t.co/JYG7HUAYre|4411|Tue Feb 16 03:19:47 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|8482|Tue Feb 16 03:19:47 +0000 2016
@TheGRAMMYs: Congrats Best Musical Theater Album @HamiltonMusical - 'Hamilton' #GRAMMYs https://t.co/SD1cuF80Wu|3243|Tue Feb 16 03:19:47 +0000 2016
@TheGRAMMYs: Congrats Best New Artist @Meghan_Trainor #GRAMMYs https://t.co/RW64OkQd63|981|Tue Feb 16 03:19:47 +0000 2016
@ddlovato: Thank you mama!!                  @katyperry|7096|Tue Feb 16 03:19:47 +0000 2016
@TheGRAMMYs: #GRAMMYTrivia @michaeljackson   s    Off The Wall    was inducted into the GRAMMY Hall Of Fame in 2008 https://t.co/wYSbDrE91I|1078|Tue Feb 16 03:19:47 +0000 2016
@grannywinkle: IF TAYLOR'S OUTFIT WAS IN BLACK          https://t.co/FomEnKMgoj|803|Tue Feb 16 03:19:47 +0000 2016
@IamAkademiks: Kanye West sampled this lil girl on Ultra Light Beam         . Happy Sunday! https://t.co/2CCaEqYnfU|5362|Tue Feb 16 03:19:47 +0000 2016
@BunBTrillOG: Way to create amazing art and make the right people in the room impressed and uncomfortable at the same time K Dot. Big ri   |533|Tue Feb 16 03:19:47 +0000 2016
@kvttycat: SOS someone send help https://t.co/eVq5YDGBpH|1001|Tue Feb 16 03:19:47 +0000 2016
@hoodopulence: Grammys: what   s wrong with Adele   s mic Taylor Swift: https://t.co/aGWhjMKA55|523|Tue Feb 16 03:19:47 +0000 2016
@wyclef: @DjKingAssassin warriors for life|883|Tue Feb 16 03:19:47 +0000 2016
@vuhsace: Young thug &gt; Kendrick Lamar|736|Tue Feb 16 03:19:47 +0000 2016
@DailyRapFacts: Slime Season 3 is releasing on tuesday https://t.co/VxZczgQHjt|5657|Tue Feb 16 03:19:47 +0000 2016
@_queenkarls: if she ain't crazy she don't care|1594|Tue Feb 16 03:19:47 +0000 2016
"@SameOldJO: ""I'm not y'all teacher but y'all gonna respect me until she comes back"" https://t.co/iz5qWk3IcV"|1397|Tue Feb 16 03:19:47 +0000 2016
@ChiIIVlbes: OK JB AND HIS BROTHER ARE SO CUTE .              https://t.co/2rVjmQDhC8|1855|Tue Feb 16 03:19:47 +0000 2016
@whois_aj: Black twitter rn with Kendrick https://t.co/UkRM4zQvzI|3497|Tue Feb 16 03:19:47 +0000 2016
@WORIDSTARHIPHOP: The more you watch it the funnier it gets      https://t.co/4kTHM0Lrkq|3052|Tue Feb 16 03:19:47 +0000 2016
@reIatabIe: JUSTIN BIEBER'S FIRST GRAMMY PERFORMANCE https://t.co/iDWIFdOUzL|890|Tue Feb 16 03:19:47 +0000 2016
@TheGRAMMYs: Congrats @Alabama_Shakes on their wins tonight! #GRAMMYs https://t.co/eeDDPkMtcD|606|Tue Feb 16 03:19:47 +0000 2016
@TrapicalGod: I love late night conversations, late night drives, late night snacks, late night showers, everything   s better at night.|6777|Tue Feb 16 03:19:47 +0000 2016
@GIamLife: Mirror shade sunglasses by Dior      https://t.co/R5ixxzdlfr|564|Tue Feb 16 03:19:47 +0000 2016
@SincerelyTumblr: Math teacher: do you get it Me: https://t.co/bYnQF2b1xW|837|Tue Feb 16 03:19:47 +0000 2016
@WeLoveRobDyrdek: This is insane:  Career Grammy Wins: Tupac: 0 Notorious BIG: 0 Jimi Hendrix: 0 Bob Marley: 0 Snoop Dogg: 0 The Who: 0    |946|Tue Feb 16 03:19:47 +0000 2016
@XOPodcast: All Lives Matter twitter getting ready to accuse Kendrick of racism in this performance like.. https://t.co/bnDVNKt0Gi|858|Tue Feb 16 03:19:47 +0000 2016
@NotRapd2Tite: Beyonce got black girls getting in formation while Kendrick got our boys breaking out of that chain gang formation. Amen|3716|Tue Feb 16 03:19:53 +0000 2016
@TheGRAMMYs: Congrats Best New Artist @Meghan_Trainor #GRAMMYs https://t.co/RW64OkQd63|1026|Tue Feb 16 03:19:53 +0000 2016
@ESPNNFL: DeAngelo Williams kept his release papers from the Panthers and still uses it as motivation. https://t.co/osx75OlnK9 https://t   |621|Tue Feb 16 03:19:53 +0000 2016
@reIatabIe: JUSTIN BIEBER'S FIRST GRAMMY PERFORMANCE https://t.co/iDWIFdOUzL|898|Tue Feb 16 03:19:53 +0000 2016
@Mvriaan: NEVER STOP RETWEETING.  THIS IS SO IMPORTANT                       #BlackLivesMatter #GRAMMYs https://t.co/5A3JD37gZh|837|Tue Feb 16 03:19:53 +0000 2016
@camerondallas: A vacation in Hawaii sounds amazing right now...|8453|Tue Feb 16 03:19:53 +0000 2016
@5SOS: HERE WE COME JAPAN!!! See you soon! Sounds live feels live is hitting the road xx https://t.co/Gd45JEHrf8|14495|Tue Feb 16 03:19:53 +0000 2016
@BernieSanders: The Constitution is very clear: @POTUS has a duty to nominate SCOTUS justices. Let's have a hearing and a vote.|1120|Tue Feb 16 03:19:53 +0000 2016
@adelewink: Hello / hello from the other side https://t.co/tS9iXZldqr|894|Tue Feb 16 03:19:53 +0000 2016
@ItsGreysHumor: OH MY GOD      https://t.co/itbhUy5zum|1769|Tue Feb 16 03:19:53 +0000 2016
@RealTurntTravis: Dancing with the Stars here I come https://t.co/eE2D8GNvNI|564|Tue Feb 16 03:19:53 +0000 2016
@WorldStarFunny: The more you watch it the funnier it gets      https://t.co/t3TTXK1icp|7919|Tue Feb 16 03:19:53 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|734|Tue Feb 16 03:19:53 +0000 2016
"@VictorPopeJr: ""If Kendrick Lamar was as concerned with black on black crime as he is police brutality then maybe...."" Articles otw http   "|1263|Tue Feb 16 03:19:53 +0000 2016
@BieberBoners_: still lowkey mad this song was never released https://t.co/T6FnN6bMVF|4332|Tue Feb 16 03:19:53 +0000 2016
@PrincesssCoral: That's how you fucking rise  https://t.co/L7SgX98ptC|698|Tue Feb 16 03:19:54 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1111|Tue Feb 16 03:19:54 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|741|Tue Feb 16 03:19:54 +0000 2016
@HolyTrinFacts: RIHANNA CANCELED HER PERFORMANCE NICKI DIDN'T ATTEND BEYONC   IS NOWHERE TO BE FOUND      https://t.co/EEKe9828rT|2161|Tue Feb 16 03:19:54 +0000 2016
@BrooksBeau: Justin's dance moves are so cuuuuute!|899|Tue Feb 16 03:19:54 +0000 2016
@RomanAtwood: We are trending #1 on YouTube!! Thank you so much for all the support :) let's keep working on them smiles! https://t.co/s   |2568|Tue Feb 16 03:19:54 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1111|Tue Feb 16 03:19:54 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1111|Tue Feb 16 03:19:54 +0000 2016
@musicnews_shade: Beyonc   and Kendrick Lamar. #BlackLivesMatter https://t.co/gWQ6VIYgmd|1450|Tue Feb 16 03:19:54 +0000 2016
@MOGirlProbs: JUSTIN BIEBER              https://t.co/HWr7sVcJfe|822|Tue Feb 16 03:19:54 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1111|Tue Feb 16 03:19:54 +0000 2016
@Forbes: Kendrick Lamar has won four Grammys so far https://t.co/yelnk7yMn8 https://t.co/iXV9wmtA6Z|564|Tue Feb 16 03:19:54 +0000 2016
@AndreaRussett: Stop searching for something negative in everything you see. Look for the good, it's always there. Just takes a little m   |2258|Tue Feb 16 03:19:54 +0000 2016
"@MilitaryHC: ""Had to come surprise the fam for thanksgiving. Happy Thanksgiving y'all!                    #militaryhomecomings"" https://t.co/vWE1PY6y   "|1327|Tue Feb 16 03:19:54 +0000 2016
@janofist: No one hates Ariana more than her makeup artist does https://t.co/UNMLKsrzw4|7248|Tue Feb 16 03:19:54 +0000 2016
"@VictorPopeJr: ""If Kendrick Lamar was as concerned with black on black crime as he is police brutality then maybe...."" Articles otw http   "|1264|Tue Feb 16 03:19:54 +0000 2016
@Getout0613: Nothing Like Us - JK(cover) Free download    ( https://t.co/jzimqFsflo ) https://t.co/quTa1useT5|838|Tue Feb 16 03:19:54 +0000 2016
@TheFunnyTeens: I'm so tired my tired is tired.|1781|Tue Feb 16 03:19:54 +0000 2016
@FreddyAmazin: it took me ten years to realize https://t.co/nrnzMuvbcU|5043|Tue Feb 16 03:20:00 +0000 2016
@MadisonBeer: adele, you are breathtaking.|2244|Tue Feb 16 03:20:00 +0000 2016
@grannywinkle: OH MY GOD I AM DONE      https://t.co/jFYA6Uvuta|8044|Tue Feb 16 03:20:00 +0000 2016
@ItsGreysHumor: Grey's Anatomy starter pack https://t.co/yg8hvEX4a9|2385|Tue Feb 16 03:20:00 +0000 2016
@Dory: y'all      https://t.co/MEsH9Ka25Q|2723|Tue Feb 16 03:20:00 +0000 2016
@BuzzFeed: Hamilton tickets are now probably sold out until the year 3069|1659|Tue Feb 16 03:20:00 +0000 2016
@fuckIeeds: just a reminder https://t.co/IyxDSGJFZt|605|Tue Feb 16 03:20:00 +0000 2016
@besideyoustyles: ICE CUBE'S SNAPCHAT IM DEADHDJ  https://t.co/LOm9cTEFao|3404|Tue Feb 16 03:20:00 +0000 2016
@VideoDubs: I CAN'T STOP LAUGHING https://t.co/XYi7jX6kcT|3329|Tue Feb 16 03:20:00 +0000 2016
@TheGRAMMYs: Congratulations to @EdSheeran for his first GRAMMY win on #GRAMMYLive. #GRAMMYs https://t.co/nNifrCUeGm https://t.co/NNA3nK   |22423|Tue Feb 16 03:20:00 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|2653|Tue Feb 16 03:20:00 +0000 2016
@kanyewest: respect the struggle    respect the hustle    respect the dreams     respect the movement   |52198|Tue Feb 16 03:20:00 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|2660|Tue Feb 16 03:20:00 +0000 2016
@WorIdStarComedy: Real talk          https://t.co/XfkmUT31No|649|Tue Feb 16 03:20:00 +0000 2016
@BlackPplVines: Y'all evil          https://t.co/Qv52WRco1W|803|Tue Feb 16 03:20:00 +0000 2016
@_LadyBoners: can we pls take a moment to appreciate how good Justin Bieber looks tonight              https://t.co/Rb5TMtjGZ0|2771|Tue Feb 16 03:20:00 +0000 2016
@beysusfacts: Grammys: Beyonc   please perform this year we need you to boost ratings Beyonc  : Go ask Beck https://t.co/95JuWvIYus|2379|Tue Feb 16 03:20:00 +0000 2016
@meechonmars: fox news at they headquarters typing faster than meek mill about this kendrick performance|1135|Tue Feb 16 03:20:00 +0000 2016
@MessyMyles: ''Would you step on a puppy for 18 million?   Me: https://t.co/fvor9a5E6k|5666|Tue Feb 16 03:20:00 +0000 2016
@sOdOpeee: Drake seriously ruined one of the greatest basketball pictures of all time https://t.co/Hs4sXPhh9f|5566|Tue Feb 16 03:20:00 +0000 2016
@country_girlsss: Carrie SLAYED tonight. #GRAMMYs https://t.co/DJufKgrRri|1175|Tue Feb 16 03:20:00 +0000 2016
@ShepherdPics: Husky/German Shepherd Mix          https://t.co/DpgbSt1Y1F|650|Tue Feb 16 03:20:00 +0000 2016
@NathanZed: I feel you dawg, all these black people being black...it's unnatural https://t.co/Gva250Dxxi|1731|Tue Feb 16 03:20:00 +0000 2016
@JacobWhitesides: I'm sad now #thegrammyswithjacob|570|Tue Feb 16 03:20:00 +0000 2016
@DailyRapFacts: BLACK HISTORY MONTH https://t.co/3Z7GJFcjD5|7634|Tue Feb 16 03:20:00 +0000 2016
@thefader: We gon be #Alright. #GRAMMYs https://t.co/NKBsQtpx6N|1418|Tue Feb 16 03:20:00 +0000 2016
@AngPoetNyo: This is the new version of LION KING. Good morning from DE LEON KING! #ALDUB7thMonthsary https://t.co/zNAelgqa37|3033|Tue Feb 16 03:20:00 +0000 2016
@chanelpuke: this is absolutely disgusting, people wonder why women are so self conscious like this is not okay https://t.co/fuCx28Vtan|932|Tue Feb 16 03:20:08 +0000 2016
"@WSHHFANS: ""bruh, get yo dog""          https://t.co/w1UKHzb52V"|843|Tue Feb 16 03:20:08 +0000 2016
@BrooksBeau: Justin's dance moves are so cuuuuute!|917|Tue Feb 16 03:20:08 +0000 2016
@yeezyseason: IF YOUNG METRO DON'T TRUST U https://t.co/yjoCPIXpy4|6329|Tue Feb 16 03:20:08 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1507|Tue Feb 16 03:20:08 +0000 2016
@ShepherdPics: Husky/German Shepherd Mix          https://t.co/DpgbSt1Y1F|652|Tue Feb 16 03:20:08 +0000 2016
@FreddyAmazin: A QUEEN https://t.co/bdWu1lOQdq|1897|Tue Feb 16 03:20:08 +0000 2016
@TheGRAMMYs: @rihanna Get well soon!|2206|Tue Feb 16 03:20:08 +0000 2016
@big_business_: WHOLE TIMELINE RIGHT NOW https://t.co/UEE6q6p7Dw|1032|Tue Feb 16 03:20:08 +0000 2016
@CaptainSayvaHoe: I paid 20 bucks for this weed did I get ripped off https://t.co/LJshsF4G9C|3904|Tue Feb 16 03:20:08 +0000 2016
@ddlovato: I made it up on that stage tonight because you all believed in me. I love you all so much          #mylovaticsaremylife|8507|Tue Feb 16 03:20:08 +0000 2016
@TheGRAMMYs: Do you have the tissues ready? @adele is here to move us all to tears #GRAMMYs|648|Tue Feb 16 03:20:08 +0000 2016
@richkiddbeats: The day of reckoning. https://t.co/gKHbbvL20V|1635|Tue Feb 16 03:20:08 +0000 2016
@youngthug: Who's looking at the Grammys??? https://t.co/D4wkntvgcr|3855|Tue Feb 16 03:20:08 +0000 2016
@perfectcoupIes: these flowers are beautiful      https://t.co/fGqjsY72i8|1655|Tue Feb 16 03:20:08 +0000 2016
@JeremyBieber: When your son wins a Grammy... https://t.co/2gXNPcWlrw|9181|Tue Feb 16 03:20:08 +0000 2016
@ShawnMendes: Showing a lot of skin i know.. Sorry mum ! https://t.co/BpMZ8aN75q|8733|Tue Feb 16 03:20:08 +0000 2016
@OnlyHipHopFacts: When Kendrick Lamar said his girl has always been supporting him, he really meant it. #GRAMMYs https://t.co/KQGVIERVYb|5438|Tue Feb 16 03:20:08 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|62098|Tue Feb 16 03:20:08 +0000 2016
@OnlyHipHopFacts: Ice Cube is not here for the Grammys      https://t.co/sNDPaZc26p|1805|Tue Feb 16 03:20:08 +0000 2016
@ArianaGrande: 1 yr since 1 of my fav vids came out! thank u to everybody who participated in creating it&amp; everyone who showed love http   |10955|Tue Feb 16 03:20:08 +0000 2016
@LitFreestyles: BLACK HISTORY MONTH https://t.co/hQ97RFj1vZ|705|Tue Feb 16 03:20:08 +0000 2016
"@SweetLoveMsg: ""If you jump, I jump, remember?"" - Titanic."|21254|Tue Feb 16 03:20:08 +0000 2016
"@URLdirectory101: Cheap Car Insurance Rates | Cheap Auto Insurance quotes  https://t.co/je9TnSR4k5  Simple as 123, call 866-930-4234 to    "|5143|Tue Feb 16 03:20:08 +0000 2016
@WorldStarFunny: This is Xbox live summed up https://t.co/0dsV5pdvkE|2365|Tue Feb 16 03:20:08 +0000 2016
@NathanZed: between this Kendrick performance and Beyonce's super bowl performance White America is gonna have a meltdown|7445|Tue Feb 16 03:20:08 +0000 2016
@WORIDSTARHIPH0P: When you've been with your girl all day and you try to leave https://t.co/H7AbPwLlyz|584|Tue Feb 16 03:20:08 +0000 2016
@BlackPplVines: She was so mad. I'm crying      https://t.co/SDas93X6kL|4426|Tue Feb 16 03:20:08 +0000 2016
@phontigallo: Sam Smith done turned into Mac Miller before our very eyes. https://t.co/qJ5hBUDktK|4458|Tue Feb 16 03:20:08 +0000 2016
@nilerodgers: Great day rehearsing  @TheGRAMMYs #DavidBowieTribute. @ladygaga and I took a photo during a break. Peace EVERYBODY https:/   |906|Tue Feb 16 03:20:08 +0000 2016
@reIatabIe: JUSTIN BIEBER'S FIRST GRAMMY PERFORMANCE https://t.co/iDWIFdOUzL|927|Tue Feb 16 03:20:08 +0000 2016
@partyfactss: We all have that one friend https://t.co/Wc1mxlzAvz|1974|Tue Feb 16 03:20:08 +0000 2016
@BieberBonerz: JUSTIN BIEBER IS A LIVING LEGEND   8 albums  2 Movies 2 World Tour 3 Perfumes 2 Books A Diamond Award A Grammy Award  #GR   |1554|Tue Feb 16 03:20:08 +0000 2016
@JacobWhitesides: I'm sad now #thegrammyswithjacob|585|Tue Feb 16 03:20:08 +0000 2016
@_LadyBoners: oh wow https://t.co/6wYjqUopL9|839|Tue Feb 16 03:20:08 +0000 2016
@WORIDSTARHIPH0P: White people watching Kendrick's performance like https://t.co/hTfQZBepxJ|580|Tue Feb 16 03:20:08 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1728|Tue Feb 16 03:20:14 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1728|Tue Feb 16 03:20:14 +0000 2016
@WorIdStarComedy: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Xl8g2p64sz|623|Tue Feb 16 03:20:14 +0000 2016
@EthanDolan: About to post one of my fav pics so far on IG                        |1783|Tue Feb 16 03:20:14 +0000 2016
"@TheGRAMMYs: Congrats Best Dance Recording @Skrillex, @diplo &amp; @justinbieber - ""Where Are    Now"" #GRAMMYs https://t.co/t2GOtl8dOv"|55731|Tue Feb 16 03:20:13 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|849|Tue Feb 16 03:20:13 +0000 2016
@taleahhcarter: 6 months later.. https://t.co/wU2wo2doXE|54505|Tue Feb 16 03:20:13 +0000 2016
@kicksb4rent: One of the greatest clap backs in reality TV history. https://t.co/667jgfPrWC|6294|Tue Feb 16 03:20:13 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1728|Tue Feb 16 03:20:13 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|9901|Tue Feb 16 03:20:13 +0000 2016
@MTVteenwolf: I'm so excited for tomorrow's #AfterAfterShow      https://t.co/owxzT08vhB|1356|Tue Feb 16 03:20:13 +0000 2016
@PhilJamesson: welcome to olive garden https://t.co/A2NeJXRgbU|2825|Tue Feb 16 03:20:16 +0000 2016
@BestTextMsgs: Seriously https://t.co/fBvL3a1fEu|1022|Tue Feb 16 03:20:16 +0000 2016
"@ipostcouples: am i the only girl who melts when a boy says ""come here"" like it's so simple and innocent yet so demanding and possessive   "|986|Tue Feb 16 03:20:16 +0000 2016
"@OnlyHipHopFacts: ""Keep grinding boy, your life can change in one year"" https://t.co/GJljU3cv0U"|23606|Tue Feb 16 03:20:16 +0000 2016
@britneyraycarey: Selena Quintanilla won a grammy a year before she passed away. RIP talented queen https://t.co/JuA9IaGpZW|2020|Tue Feb 16 03:20:16 +0000 2016
@ItsGreysHumor: the candle house        https://t.co/Dd3MnXJC08|2276|Tue Feb 16 03:20:16 +0000 2016
@MOVIEMEMORlES: One Day https://t.co/wDmeXhtF8R|1999|Tue Feb 16 03:20:16 +0000 2016
@kanyewest: I love love love white people but you don't understand what it means to be the great grandson of ex slaves and make it this    |16736|Tue Feb 16 03:20:16 +0000 2016
@tyleroakley: working @TheGRAMMYs red carpet for @CBS wouldn't have been possible without my team - THANK YOU! another fun year! https:/   |795|Tue Feb 16 03:20:16 +0000 2016
@wyclef: @DjKingAssassin warriors for life|1771|Tue Feb 16 03:20:16 +0000 2016
@OnlyHipHopFacts: ASAP Rocky brought ASAP Yams' mother with him to the Grammys this year. https://t.co/sHE4rleUrP|2456|Tue Feb 16 03:20:16 +0000 2016
@justinbieber: Lol. Just playin. It's mine      https://t.co/BkjuckjZNe|57801|Tue Feb 16 03:20:16 +0000 2016
@besideyoustyles: ICE CUBE'S SNAPCHAT IM DEADHDJ  https://t.co/LOm9cTEFao|3430|Tue Feb 16 03:20:16 +0000 2016
@hslaurent: this is going to be interesting https://t.co/bASOtwuBWk|3023|Tue Feb 16 03:20:16 +0000 2016
@WORLDSTARVlNE: IM CRYING https://t.co/cEQpcWnBUz|813|Tue Feb 16 03:20:16 +0000 2016
@grannywinkle: I present to you the most beautiful human being on the planet https://t.co/vrtt1W3I6o|1202|Tue Feb 16 03:20:21 +0000 2016
@ddlovato: I made it up on that stage tonight because you all believed in me. I love you all so much          #mylovaticsaremylife|8576|Tue Feb 16 03:20:21 +0000 2016
@WORIDSTARHIPH0P: Remember Tyreesha? This is her now. Feel old yet? https://t.co/8xYowbnWy8|703|Tue Feb 16 03:20:21 +0000 2016
@ddlovato: I made it up on that stage tonight because you all believed in me. I love you all so much          #mylovaticsaremylife|8576|Tue Feb 16 03:20:21 +0000 2016
@TheGRAMMYs: Congrats Best New Artist @Meghan_Trainor #GRAMMYs https://t.co/RW64OkQd63|1188|Tue Feb 16 03:20:21 +0000 2016
@benadryI: I LOVE BEING BLACK|1550|Tue Feb 16 03:20:21 +0000 2016
@BrooksBeau: Justin's dance moves are so cuuuuute!|931|Tue Feb 16 03:20:21 +0000 2016
"@Alyricz: ""I don't think this is for us"" https://t.co/8MXwKRyyFy"|596|Tue Feb 16 03:20:21 +0000 2016
@CSGOLotto: DAILY GIVEAWAY!  AK-47 Case Hardened (FN)  RT+Follow, more ways to enter here: https://t.co/NuTG6d3493  GLHF! https://t.co/7   |1988|Tue Feb 16 03:20:21 +0000 2016
@_LadyBoners: Austin Butler in The Carrie Diaries      https://t.co/xVANa4csjB|872|Tue Feb 16 03:20:21 +0000 2016
@TheGRAMMYs: Do you have the tissues ready? @adele is here to move us all to tears #GRAMMYs|648|Tue Feb 16 03:20:21 +0000 2016
@JetPenny: stockman69: $AGHI on radar for tomorrow! https://t.co/PyPPHzn7cj|503|Tue Feb 16 03:20:21 +0000 2016
@JacobWhitesides: king biebs #thegrammyswithjacob|1340|Tue Feb 16 03:20:21 +0000 2016
@ddlovato: Thank you mama!!                  @katyperry|7183|Tue Feb 16 03:20:21 +0000 2016
@FaZe_Rain: When your YouTube video won't render LMFAOOOOOOO https://t.co/1kvYtT5sQq|2399|Tue Feb 16 03:20:21 +0000 2016
@wizkhalifa: There's more in this bag than in your bank account fucc nigga.|2463|Tue Feb 16 03:20:21 +0000 2016
@WorldStarFunny: The more you watch it the funnier it gets      https://t.co/t3TTXK1icp|7941|Tue Feb 16 03:20:21 +0000 2016
@InternallyIost: It is both a blessing and a curse to feel everything so very deeply.|9982|Tue Feb 16 03:20:21 +0000 2016
@duhitzmark: Guys. Screenshot and post on Instagram and tag me fake account of me with over 10k followers big surprise coming soon I nee   |524|Tue Feb 16 03:20:21 +0000 2016
@SincerelyTumblr: Math teacher: do you get it Me: https://t.co/bYnQF2b1xW|874|Tue Feb 16 03:20:21 +0000 2016
@carterreynolds: Where are you now that I need you?|2284|Tue Feb 16 03:20:21 +0000 2016
@wheredatwifi: if they told me to milly Rock for another 3 month Apple Music trial https://t.co/gtGigTvszO|4995|Tue Feb 16 03:20:21 +0000 2016
@wordnote: Shit happens when you trust the wrong people.|732|Tue Feb 16 03:20:21 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|2746|Tue Feb 16 03:20:21 +0000 2016
@MyxDrug: 2 real friends &gt; 20 fake friends|3963|Tue Feb 16 03:20:21 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|937|Tue Feb 16 03:20:28 +0000 2016
@JacobWhitesides: king biebs #thegrammyswithjacob|1344|Tue Feb 16 03:20:28 +0000 2016
"@SartoriallyInc: ""first i'd like to NOT thank my parents. fuck u mom and dad"" https://t.co/3UkabrGIq7"|2421|Tue Feb 16 03:20:28 +0000 2016
@BlackPplVines: The White House never gon be the same     https://t.co/W0ULUDLlTC|1356|Tue Feb 16 03:20:28 +0000 2016
@wyclef: @DjKingAssassin warriors for life|2066|Tue Feb 16 03:20:28 +0000 2016
@kanyewest: I love love love white people but you don't understand what it means to be the great grandson of ex slaves and make it this    |16738|Tue Feb 16 03:20:28 +0000 2016
@MashupMusics: WHOEVER MADE THIS IS NOT TO BE FUCKED WITH, OK?!          https://t.co/yC0jOyONxq|2691|Tue Feb 16 03:20:28 +0000 2016
@wyclef: @DjKingAssassin warriors for life|2066|Tue Feb 16 03:20:28 +0000 2016
@wyclef: @DjKingAssassin warriors for life|2066|Tue Feb 16 03:20:28 +0000 2016
@TweetLikeAGirI: IM SCREAMING          https://t.co/01F0x5b7y9|4909|Tue Feb 16 03:20:28 +0000 2016
@BaseballBros: Baseball date goals https://t.co/jh7O5CKCut|908|Tue Feb 16 03:20:28 +0000 2016
"@_TaBoris: ""I pull up at the club VIP, gas tank on E but all Dranks on me, WIPE ME DOWN"" https://t.co/WakpE56oUH"|1779|Tue Feb 16 03:20:28 +0000 2016
@ComplexMag: KING https://t.co/t5JYvJZIoE|3880|Tue Feb 16 03:20:28 +0000 2016
@taylorswift13: @ChrisStapleton I glitter-bomb because I care.|4799|Tue Feb 16 03:20:28 +0000 2016
@VernonShaw: My ideal date: -It's a beautiful night -You show up at my door -I hold you close -I start eating you -You are pizza -I am e   |538|Tue Feb 16 03:20:28 +0000 2016
@ipostcouples: date someone you could have fun with at a grocery store|1217|Tue Feb 16 03:20:28 +0000 2016
